MaterialsName                 0.01kPa        0.1kPa         
str_m1_o10_o18_pcu_s_ID_383   -3.2316        -9.7606        
str_m1_o10_o18_pcu_s_ID_384   -3.9515        -26.8032       
str_m1_o10_o18_pcu_s_ID_385   -2.4988        -11.1971       
str_m1_o10_o18_pcu_s_ID_386   -1.3072        -8.1764        
str_m1_o10_o18_pcu_s_ID_387   -4.6667        -17.5978       
str_m1_o10_o18_pcu_s_ID_388   -21.5246       -43.5064       
str_m1_o10_o18_pcu_s_ID_389   -0.6699        -10.2303       
str_m1_o10_o18_pcu_s_ID_390   -0.7143        -9.1008        
str_m1_o10_o18_pcu_s_ID_391   -3.7558        -18.3310       
str_m1_o10_o18_pcu_s_ID_392   -7.4639        -25.2679       
str_m1_o10_o18_pcu_s_ID_393   -1.0279        -9.4511        
str_m1_o10_o18_pcu_s_ID_394   -1.3803        -9.2837        
str_m1_o10_o18_pcu_s_ID_395   -6.8505        -25.9028       
