Data: 2020-01-12
Materials                                           Mol_ID                                              AtomsNumber       CellAngle                   CellLength                   SuperCell     Elements
str_m1_o2_o5_pcu_sym.49                             str_m1_o2_o5_pcu_sym_ID_878                         484               90.0100,90.0400,89.9500     24.4340,24.4280,22.4560      1,1,1         H,O,Zn,C            
str_m1_o2_o5_pcu_sym.5                              str_m1_o2_o5_pcu_sym_ID_879                         292               90.0000,90.0000,90.0000     24.5110,24.5110,22.3950      1,1,1         O,H,N,Zn,C          
str_m1_o2_o5_pcu_sym.50                             str_m1_o2_o5_pcu_sym_ID_880                         516               90.0200,90.0100,89.9600     24.4470,24.4570,22.4230      1,1,1         H,O,Zn,C            
str_m1_o2_o5_pcu_sym.51                             str_m1_o2_o5_pcu_sym_ID_881                         356               90.0000,90.0000,90.0000     24.4570,24.4570,22.4480      1,1,1         O,H,N,Zn,C          
str_m1_o2_o5_pcu_sym.6                              str_m1_o2_o5_pcu_sym_ID_882                         356               90.0000,90.0000,90.0000     24.4210,24.4210,22.4680      1,1,1         H,O,Zn,C            
str_m1_o2_o5_pcu_sym.7                              str_m1_o2_o5_pcu_sym_ID_883                         292               90.0000,90.0000,90.0000     24.4200,24.4200,22.4770      1,1,1         H,O,Zn,C            
str_m1_o2_o5_pcu_sym.8                              str_m1_o2_o5_pcu_sym_ID_884                         484               90.0000,90.0300,90.0100     24.4790,24.5070,22.3810      1,1,1         H,O,Zn,C            
str_m1_o2_o5_pcu_sym.9                              str_m1_o2_o5_pcu_sym_ID_885                         260               90.0000,90.0000,90.0000     24.4370,24.4370,22.4560      1,1,1         O,H,Zn,F,C          
str_m1_o5_o17_pcu_sym.1                             str_m1_o5_o17_pcu_sy_ID_886                         816               90.0000,90.0000,90.0000     31.7750,31.7750,34.5190      1,1,1         H,O,Zn,C            
str_m1_o5_o17_pcu_sym.10                            str_m1_o5_o17_pcu_sy_ID_887                         944               90.0000,90.0000,89.9500     31.7800,31.7800,34.4720      1,1,1         O,H,Br,Zn,C         
str_m1_o5_o17_pcu_sym.100                           str_m1_o5_o17_pcu_sy_ID_888                         1456              90.0000,90.0000,90.0000     32.4620,32.4620,34.1440      1,1,1         O,H,Zn,C,I          
str_m1_o5_o17_pcu_sym.11                            str_m1_o5_o17_pcu_sy_ID_889                         1456              89.9900,90.0000,90.0700     31.7590,31.7670,34.4640      1,1,1         H,O,Zn,C            
str_m1_o5_o17_pcu_sym.12                            str_m1_o5_o17_pcu_sy_ID_890                         1200              90.0000,90.0000,89.9100     31.7680,31.7680,34.5700      1,1,1         H,O,Zn,C            
str_m1_o5_o17_pcu_sym.13                            str_m1_o5_o17_pcu_sy_ID_891                         1712              90.0000,90.0000,90.0000     31.7190,31.7190,34.4890      1,1,1         H,O,Zn,C            
str_m1_o5_o17_pcu_sym.14                            str_m1_o5_o17_pcu_sy_ID_892                         1200              90.0000,90.0000,89.8300     31.7380,31.7380,34.6180      1,1,1         O,H,N,Zn,C          
str_m1_o5_o17_pcu_sym.15                            str_m1_o5_o17_pcu_sy_ID_893                         944               90.0000,90.0000,90.0000     31.7650,31.7650,34.6340      1,1,1         N,O,Zn,C            
str_m1_o5_o17_pcu_sym.16                            str_m1_o5_o17_pcu_sy_ID_894                         816               90.0000,90.0000,89.8600     31.7970,31.7970,34.3680      1,1,1         O,Zn,C,I            
str_m1_o5_o17_pcu_sym.17                            str_m1_o5_o17_pcu_sy_ID_895                         944               90.0000,90.0000,89.9900     31.7590,31.7560,34.5620      1,1,1         O,H,N,Zn,C          
str_m1_o5_o17_pcu_sym.18                            str_m1_o5_o17_pcu_sy_ID_896                         1136              90.0000,90.0000,90.0800     31.7520,31.7520,34.6140      1,1,1         O,H,N,Zn,C          
str_m1_o5_o17_pcu_sym.19                            str_m1_o5_o17_pcu_sy_ID_897                         880               90.0000,90.0000,90.0200     31.7590,31.7590,34.5800      1,1,1         O,H,N,Zn,C          
str_m1_o5_o17_pcu_sym.2                             str_m1_o5_o17_pcu_sy_ID_898                         1328              90.0000,90.0000,90.0300     31.7260,31.7720,34.6000      1,1,1         H,O,Zn,C            
str_m1_o5_o17_pcu_sym.20                            str_m1_o5_o17_pcu_sy_ID_899                         1264              90.0000,90.0000,90.0000     31.7660,31.7660,34.5640      1,1,1         O,H,N,Zn,C          
str_m1_o5_o17_pcu_sym.21                            str_m1_o5_o17_pcu_sy_ID_900                         1136              90.0000,90.0000,90.0000     31.7610,31.7610,34.4650      1,1,1         O,H,N,Zn,C,I        
str_m1_o5_o17_pcu_sym.22                            str_m1_o5_o17_pcu_sy_ID_901                         1328              90.2400,90.1100,90.0300     31.7520,31.7570,34.4740      1,1,1         H,O,Zn,C            
str_m1_o5_o17_pcu_sym.23                            str_m1_o5_o17_pcu_sy_ID_902                         1072              90.0000,90.0000,90.0000     31.7650,31.7650,34.4100      1,1,1         S,O,H,Zn,C,I        
str_m1_o5_o17_pcu_sym.24                            str_m1_o5_o17_pcu_sy_ID_903                         944               90.0000,90.0000,90.1000     31.7710,31.7710,34.5100      1,1,1         O,H,Br,N,Zn,C       
str_m1_o5_o17_pcu_sym.25                            str_m1_o5_o17_pcu_sy_ID_904                         1072              90.0000,90.0000,89.9300     31.7550,31.7550,34.5870      1,1,1         H,O,Zn,C            
str_m1_o5_o17_pcu_sym.26                            str_m1_o5_o17_pcu_sy_ID_905                         1008              90.0000,90.0000,89.9800     31.7760,31.7760,34.5970      1,1,1         H,O,Zn,C            
str_m1_o5_o17_pcu_sym.27                            str_m1_o5_o17_pcu_sy_ID_906                         1712              90.0000,90.0000,90.0000     31.8330,31.8330,34.5280      1,1,1         H,O,Zn,C            
str_m1_o5_o17_pcu_sym.28                            str_m1_o5_o17_pcu_sy_ID_907                         1264              90.0000,89.9900,90.0400     31.7240,31.7300,34.6540      1,1,1         O,H,Zn,Cl,C         
str_m1_o5_o17_pcu_sym.29                            str_m1_o5_o17_pcu_sy_ID_908                         1136              89.9800,90.0000,90.1700     31.7980,31.8030,34.4880      1,1,1         O,H,N,Zn,C          
str_m1_o5_o17_pcu_sym.3                             str_m1_o5_o17_pcu_sy_ID_909                         880               90.0000,90.0000,89.9800     31.7860,31.7860,34.5360      1,1,1         H,O,Zn,C            
str_m1_o5_o17_pcu_sym.30                            str_m1_o5_o17_pcu_sy_ID_910                         1328              90.0300,89.8700,89.9700     31.7510,31.7310,34.4520      1,1,1         S,O,H,Zn,C          
str_m1_o5_o17_pcu_sym.31                            str_m1_o5_o17_pcu_sy_ID_911                         1584              89.9200,89.8700,89.9300     31.7650,31.8300,34.3330      1,1,1         H,O,Zn,C            
str_m1_o5_o17_pcu_sym.32                            str_m1_o5_o17_pcu_sy_ID_912                         1072              90.0000,90.0000,89.9900     31.8000,31.8000,34.4800      1,1,1         O,Zn,N,C            
str_m1_o5_o17_pcu_sym.33                            str_m1_o5_o17_pcu_sy_ID_913                         1520              89.8200,90.0200,89.9100     31.7330,31.7570,34.4800      1,1,1         O,H,N,Zn,C          
str_m1_o5_o17_pcu_sym.34                            str_m1_o5_o17_pcu_sy_ID_914                         1456              90.0000,90.0000,90.0600     31.7640,31.7640,34.4020      1,1,1         H,O,Zn,C            
str_m1_o5_o17_pcu_sym.35                            str_m1_o5_o17_pcu_sy_ID_915                         1456              90.0000,90.0000,90.0000     31.7810,31.7810,34.4220      1,1,1         H,O,Zn,C            
str_m1_o5_o17_pcu_sym.36                            str_m1_o5_o17_pcu_sy_ID_916                         1456              90.0000,89.9900,90.0200     31.7660,31.7610,34.4690      1,1,1         O,H,N,Zn,C          
str_m1_o5_o17_pcu_sym.37                            str_m1_o5_o17_pcu_sy_ID_917                         880               90.0000,90.0000,90.0000     31.7650,31.7650,34.5720      1,1,1         H,O,Zn,C            
str_m1_o5_o17_pcu_sym.38                            str_m1_o5_o17_pcu_sy_ID_918                         1392              90.0000,90.0000,90.0300     31.7760,31.7680,34.4880      1,1,1         O,H,N,Zn,C          
str_m1_o5_o17_pcu_sym.39                            str_m1_o5_o17_pcu_sy_ID_919                         880               90.0000,90.0000,89.9700     31.7860,31.7870,34.4970      1,1,1         O,H,Zn,Cl,C         
str_m1_o5_o17_pcu_sym.4                             str_m1_o5_o17_pcu_sy_ID_920                         1392              90.0000,90.0000,90.0000     31.7440,31.7440,34.3310      1,1,1         H,O,Zn,C            
str_m1_o5_o17_pcu_sym.40                            str_m1_o5_o17_pcu_sy_ID_921                         816               90.0000,90.0000,90.0000     31.7870,31.7880,34.4370      1,1,1         Br,O,Zn,C           
str_m1_o5_o17_pcu_sym.41                            str_m1_o5_o17_pcu_sy_ID_922                         1072              90.0000,90.0000,90.0000     31.7900,31.7910,34.4690      1,1,1         S,O,H,Zn,C          
str_m1_o5_o17_pcu_sym.42                            str_m1_o5_o17_pcu_sy_ID_923                         816               90.0000,90.0000,90.0000     31.7720,31.7720,34.5330      1,1,1         O,H,Zn,F,C          
str_m1_o5_o17_pcu_sym.43                            str_m1_o5_o17_pcu_sy_ID_924                         1008              89.9800,90.0000,90.0200     31.7650,31.7590,34.5730      1,1,1         O,H,Zn,F,C          
str_m1_o5_o17_pcu_sym.44                            str_m1_o5_o17_pcu_sy_ID_925                         816               90.0000,90.0000,89.9400     31.7860,31.7870,34.4780      1,1,1         O,H,Zn,C,I          
str_m1_o5_o17_pcu_sym.45                            str_m1_o5_o17_pcu_sy_ID_926                         816               90.0000,90.0000,90.0000     31.7600,31.7590,34.5850      1,1,1         O,H,Zn,F,C          
str_m1_o5_o17_pcu_sym.46                            str_m1_o5_o17_pcu_sy_ID_927                         816               90.0000,90.0000,89.9600     31.7840,31.7840,34.5060      1,1,1         O,H,Br,Zn,C         
str_m1_o5_o17_pcu_sym.47                            str_m1_o5_o17_pcu_sy_ID_928                         1456              89.8200,89.9900,89.9800     31.8760,31.9410,34.3400      1,1,1         H,O,Zn,C            
str_m1_o5_o17_pcu_sym.48                            str_m1_o5_o17_pcu_sy_ID_929                         816               90.0000,90.0000,90.0000     31.7750,31.7750,34.5190      1,1,1         H,O,Zn,C            
str_m1_o5_o17_pcu_sym.49                            str_m1_o5_o17_pcu_sy_ID_930                         1072              90.0000,90.0000,90.0000     31.7450,31.7450,34.5400      1,1,1         S,O,H,Zn,C          
str_m1_o5_o17_pcu_sym.5                             str_m1_o5_o17_pcu_sy_ID_931                         1456              90.0400,90.0000,90.0000     31.9010,31.8260,34.3410      1,1,1         H,O,Zn,C            
str_m1_o5_o17_pcu_sym.50                            str_m1_o5_o17_pcu_sy_ID_932                         2096              90.0000,90.0000,90.0600     31.9000,31.8920,34.6030      1,1,1         H,O,Zn,C            
str_m1_o5_o17_pcu_sym.51                            str_m1_o5_o17_pcu_sy_ID_933                         1456              90.0000,90.0000,89.9400     31.7640,31.7640,34.4010      1,1,1         H,O,Zn,C            
str_m1_o5_o17_pcu_sym.52                            str_m1_o5_o17_pcu_sy_ID_934                         1200              90.0000,90.0000,90.0100     31.7200,31.7200,34.6710      1,1,1         H,O,Zn,C            
str_m1_o5_o17_pcu_sym.53                            str_m1_o5_o17_pcu_sy_ID_935                         1200              90.0000,90.0000,90.0000     31.7380,31.7380,34.5170      1,1,1         O,H,Zn,C,I          
str_m1_o5_o17_pcu_sym.54                            str_m1_o5_o17_pcu_sy_ID_936                         944               90.0000,90.0000,89.9800     31.7870,31.7880,34.5350      1,1,1         H,O,Zn,C            
str_m1_o5_o17_pcu_sym.55                            str_m1_o5_o17_pcu_sy_ID_937                         1456              90.0000,90.0000,90.0000     31.7760,31.7760,34.4490      1,1,1         O,H,Zn,F,C          
str_m1_o5_o17_pcu_sym.56                            str_m1_o5_o17_pcu_sy_ID_938                         1200              90.0700,90.0600,89.7000     31.8460,31.8520,34.3930      1,1,1         H,O,Zn,C            
str_m1_o5_o17_pcu_sym.57                            str_m1_o5_o17_pcu_sy_ID_939                         816               90.0000,90.0000,89.9900     31.7620,31.7620,34.5620      1,1,1         O,H,Zn,Cl,C         
str_m1_o5_o17_pcu_sym.58                            str_m1_o5_o17_pcu_sy_ID_940                         816               90.0000,90.0000,89.9700     31.7810,31.7810,34.5320      1,1,1         O,H,Zn,Cl,C         
str_m1_o5_o17_pcu_sym.59                            str_m1_o5_o17_pcu_sy_ID_941                         880               90.0000,90.0000,90.0200     31.7690,31.7690,34.6160      1,1,1         O,H,N,Zn,C          
str_m1_o5_o17_pcu_sym.6                             str_m1_o5_o17_pcu_sy_ID_942                         1136              90.0000,90.0000,90.0000     31.7320,31.7320,34.6850      1,1,1         O,H,N,Zn,C          
str_m1_o5_o17_pcu_sym.60                            str_m1_o5_o17_pcu_sy_ID_943                         1392              90.0000,90.0000,89.9600     31.7740,31.7750,34.5400      1,1,1         H,O,Zn,C            
