Data: 2020-01-12
Materials                                           Mol_ID                                              AtomsNumber       CellAngle                   CellLength                   SuperCell     Elements
str_m2_o1_o10_pcu_sym.147                           str_m2_o1_o10_pcu_sy_ID_649                         1566              90.4900,97.2500,92.7100     26.2350,32.3920,28.6840      1,1,1         C,H,N,I,Cu,O        
str_m2_o1_o10_pcu_sym.148                           str_m2_o1_o10_pcu_sy_ID_650                         1674              89.1500,95.9600,93.9500     25.9480,32.5400,29.0100      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o1_o10_pcu_sym.149                           str_m2_o1_o10_pcu_sy_ID_651                         1512              88.8300,97.6100,92.1900     26.7360,32.8590,28.7720      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o1_o10_pcu_sym.15                            str_m2_o1_o10_pcu_sy_ID_652                         1404              89.5600,97.8400,91.4400     26.3180,32.2660,28.8200      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.150                           str_m2_o1_o10_pcu_sy_ID_653                         1134              89.2300,97.5200,92.2500     26.2240,32.8000,28.7730      1,1,1         C,N,Cu,O,Cl         
str_m2_o1_o10_pcu_sym.151                           str_m2_o1_o10_pcu_sy_ID_654                         1026              89.7600,97.9200,90.2300     26.1870,32.4000,28.5780      1,1,1         C,H,N,I,Cu,O        
str_m2_o1_o10_pcu_sym.152                           str_m2_o1_o10_pcu_sy_ID_655                         1080              90.1500,97.9500,90.1100     26.2010,32.3930,28.5890      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.153                           str_m2_o1_o10_pcu_sy_ID_656                         1080              89.9100,98.0000,90.1500     26.1830,32.3340,28.6020      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o1_o10_pcu_sym.154                           str_m2_o1_o10_pcu_sy_ID_657                         1566              90.6000,97.8700,89.9300     26.1570,32.4690,28.5940      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.155                           str_m2_o1_o10_pcu_sy_ID_658                         1350              89.6700,97.7700,95.1700     26.4340,32.6380,28.9750      1,1,1         C,H,N,Br,O,Cu       
str_m2_o1_o10_pcu_sym.156                           str_m2_o1_o10_pcu_sy_ID_659                         1458              89.7100,97.5100,91.5300     26.1690,32.3790,28.7320      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.157                           str_m2_o1_o10_pcu_sy_ID_660                         1134              89.7100,98.0300,92.8600     26.3950,32.7900,28.7740      1,1,1         C,N,Br,O,Cu         
str_m2_o1_o10_pcu_sym.158                           str_m2_o1_o10_pcu_sy_ID_661                         1026              90.0100,97.9400,90.1500     26.2060,32.5040,28.5720      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.159                           str_m2_o1_o10_pcu_sy_ID_662                         1404              89.0300,97.1800,90.5300     26.3810,32.3530,28.7790      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.16                            str_m2_o1_o10_pcu_sy_ID_663                         1350              89.6400,97.7600,92.1400     26.1470,32.2570,28.9090      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.160                           str_m2_o1_o10_pcu_sy_ID_664                         2160              90.3200,98.5300,95.7700     26.6370,32.4170,29.0350      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.161                           str_m2_o1_o10_pcu_sy_ID_665                         1350              90.7000,98.3600,90.6700     26.1670,32.3500,28.7030      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.162                           str_m2_o1_o10_pcu_sy_ID_666                         1134              89.6900,97.9300,90.2100     26.2030,32.4950,28.5710      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.163                           str_m2_o1_o10_pcu_sy_ID_667                         1512              91.1000,97.4000,91.0100     26.1530,32.8800,28.5680      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.164                           str_m2_o1_o10_pcu_sy_ID_668                         1512              90.2900,97.9100,95.0600     26.1780,32.3940,29.0720      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.165                           str_m2_o1_o10_pcu_sy_ID_669                         1242              90.6200,98.9700,92.1500     26.1730,32.4620,28.8550      1,1,1         C,H,N,Cu,O,S        
str_m2_o1_o10_pcu_sym.166                           str_m2_o1_o10_pcu_sy_ID_670                         2268              88.4600,96.9400,100.5400    27.1320,32.4610,29.0670      1,1,1         C,H,N,Cu,O,S        
str_m2_o1_o10_pcu_sym.167                           str_m2_o1_o10_pcu_sy_ID_671                         1134              90.4700,98.5200,91.0700     26.1880,32.4820,28.7550      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.168                           str_m2_o1_o10_pcu_sy_ID_672                         1188              89.3300,97.5300,92.0100     26.3870,32.4970,28.7900      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.169                           str_m2_o1_o10_pcu_sy_ID_673                         1080              89.4800,97.3700,91.4300     26.1880,32.5000,28.7630      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.17                            str_m2_o1_o10_pcu_sy_ID_674                         1026              89.6200,97.4200,90.7400     26.3950,32.2900,28.7030      1,1,1         C,N,Cu,O,Cl,F       
str_m2_o1_o10_pcu_sym.170                           str_m2_o1_o10_pcu_sy_ID_675                         1134              89.7200,97.6400,91.4100     26.1830,32.3860,28.7490      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o1_o10_pcu_sym.171                           str_m2_o1_o10_pcu_sy_ID_676                         1026              89.1700,97.4800,91.3500     26.1690,32.3660,28.7210      1,1,1         C,H,N,I,Cu,O        
str_m2_o1_o10_pcu_sym.172                           str_m2_o1_o10_pcu_sy_ID_677                         1350              90.0100,97.8800,94.9400     26.1920,32.4940,29.0620      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.173                           str_m2_o1_o10_pcu_sy_ID_678                         1296              90.1800,98.2700,90.3900     26.1830,32.4940,28.6270      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.174                           str_m2_o1_o10_pcu_sy_ID_679                         1458              89.7600,97.5200,90.5300     26.3430,32.4830,28.5630      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.175                           str_m2_o1_o10_pcu_sy_ID_680                         1296              90.3000,97.8800,89.9000     26.1780,32.3580,28.6010      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.176                           str_m2_o1_o10_pcu_sy_ID_681                         1026              90.1800,97.8200,89.7000     26.4680,32.3310,28.5470      1,1,1         C,H,N,Cu,O,Br,Cl    
str_m2_o1_o10_pcu_sym.177                           str_m2_o1_o10_pcu_sy_ID_682                         1350              90.5200,98.4900,89.9700     26.5640,32.3780,28.6160      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.178                           str_m2_o1_o10_pcu_sy_ID_683                         1728              89.2600,97.1000,90.9300     26.2590,32.5150,28.5960      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.179                           str_m2_o1_o10_pcu_sy_ID_684                         1350              90.3200,98.4000,93.5300     26.5520,32.5480,28.8910      1,1,1         C,H,N,Cu,O,F        
str_m2_o1_o10_pcu_sym.18                            str_m2_o1_o10_pcu_sy_ID_685                         2214              89.6600,98.6200,99.1100     26.6190,32.8030,29.0090      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.180                           str_m2_o1_o10_pcu_sy_ID_686                         1998              92.8200,98.5900,91.4800     26.4200,32.5670,29.1100      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.181                           str_m2_o1_o10_pcu_sy_ID_687                         1026              90.0000,97.8900,90.1700     26.1870,32.3250,28.5980      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o1_o10_pcu_sym.182                           str_m2_o1_o10_pcu_sy_ID_688                         1512              91.6300,98.5100,92.1300     26.5170,32.2630,28.7640      1,1,1         C,H,N,I,Cu,O        
str_m2_o1_o10_pcu_sym.183                           str_m2_o1_o10_pcu_sy_ID_689                         1026              89.9900,97.4500,90.1600     26.3420,32.4990,28.5380      1,1,1         C,H,N,Cu,O,Br       
str_m2_o1_o10_pcu_sym.184                           str_m2_o1_o10_pcu_sy_ID_690                         1566              90.1300,97.9200,90.4600     26.1590,32.6060,28.5820      1,1,1         C,H,N,Cu,O,Br       
str_m2_o1_o10_pcu_sym.185                           str_m2_o1_o10_pcu_sy_ID_691                         1404              89.2500,97.7100,93.5800     26.4470,32.3890,28.9650      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.186                           str_m2_o1_o10_pcu_sy_ID_692                         1026              90.0100,97.9400,90.1500     26.2060,32.5030,28.5720      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.187                           str_m2_o1_o10_pcu_sy_ID_693                         1566              91.0700,98.4400,91.2900     26.1900,32.5120,28.7550      1,1,1         C,H,N,Cu,O,Br       
str_m2_o1_o10_pcu_sym.188                           str_m2_o1_o10_pcu_sy_ID_694                         1188              88.9400,97.3300,91.9100     26.3140,32.3510,28.8170      1,1,1         C,H,N,Cu,O,F        
str_m2_o1_o10_pcu_sym.189                           str_m2_o1_o10_pcu_sy_ID_695                         1404              89.6800,97.9300,90.3800     26.1850,32.4590,28.5560      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.19                            str_m2_o1_o10_pcu_sy_ID_696                         1134              90.5300,97.8000,89.9800     26.5080,32.5450,28.5230      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.190                           str_m2_o1_o10_pcu_sy_ID_697                         1566              89.5000,97.9100,90.0900     26.1830,32.4860,28.5960      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.191                           str_m2_o1_o10_pcu_sy_ID_698                         1512              89.3200,96.5100,91.1200     26.2410,32.3770,28.7650      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.192                           str_m2_o1_o10_pcu_sy_ID_699                         2106              89.6600,96.6400,94.2400     26.5790,32.5020,28.7960      1,1,1         C,H,N,Cu,O,F        
str_m2_o1_o10_pcu_sym.193                           str_m2_o1_o10_pcu_sy_ID_700                         1674              91.1200,96.9000,92.8700     26.2150,32.6860,28.7570      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.194                           str_m2_o1_o10_pcu_sy_ID_701                         1242              89.9900,97.9100,90.1600     26.1960,32.4250,28.5870      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.195                           str_m2_o1_o10_pcu_sy_ID_702                         2052              90.5200,95.7700,92.6200     26.4010,32.8070,28.9380      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.196                           str_m2_o1_o10_pcu_sy_ID_703                         1728              89.2400,96.7400,92.1900     26.1300,32.5410,28.8020      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.197                           str_m2_o1_o10_pcu_sy_ID_704                         1350              90.0400,96.6500,90.9700     26.3240,32.4170,28.5880      1,1,1         C,H,N,Cu,O,S        
str_m2_o1_o10_pcu_sym.198                           str_m2_o1_o10_pcu_sy_ID_705                         1836              89.4400,97.6900,91.1600     26.2360,32.2690,29.0130      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.199                           str_m2_o1_o10_pcu_sy_ID_706                         1944              90.7500,96.9500,92.6400     26.2730,32.5200,28.9220      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.2                             str_m2_o1_o10_pcu_sy_ID_707                         1458              89.6900,97.4200,90.6600     26.3880,32.3040,28.6180      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.20                            str_m2_o1_o10_pcu_sy_ID_708                         2106              92.7500,99.4500,91.9700     26.9280,33.0910,28.7350      1,1,1         C,H,N,Br,Cu,O       
str_m2_o1_o10_pcu_sym.200                           str_m2_o1_o10_pcu_sy_ID_709                         1566              88.4000,97.5100,91.9900     26.1530,32.2930,28.8730      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.201                           str_m2_o1_o10_pcu_sy_ID_710                         2268              88.8800,97.3500,92.0900     26.9800,32.8090,28.9220      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.202                           str_m2_o1_o10_pcu_sy_ID_711                         1566              89.8700,97.7000,90.5900     26.1420,32.4800,28.5800      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.203                           str_m2_o1_o10_pcu_sy_ID_712                         1296              90.0600,97.2700,90.1400     26.3730,32.3970,28.5520      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.204                           str_m2_o1_o10_pcu_sy_ID_713                         1404              90.6100,98.4700,90.4700     26.1630,32.3910,28.6730      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.205                           str_m2_o1_o10_pcu_sy_ID_714                         1080              90.2700,98.2000,90.5900     26.2000,32.4950,28.6480      1,1,1         C,H,N,Cu,O          
str_m2_o1_o10_pcu_sym.206                           str_m2_o1_o10_pcu_sy_ID_715                         1350              89.9200,97.0100,92.1000     26.1690,32.5700,28.8250      1,1,1         C,H,N,Cu,O,F        
str_m2_o1_o10_pcu_sym.207                           str_m2_o1_o10_pcu_sy_ID_716                         1188              89.2000,97.4400,91.4200     26.1700,32.4250,28.7870      1,1,1         C,H,N,Cu,O          
