Data: 2020-01-12
Materials                                           Mol_ID                                              AtomsNumber       CellAngle                   CellLength                   SuperCell     Elements
str_m3_o1_o17_pcu_sym.224                           str_m3_o1_o17_pcu_sy_ID_1061                        1404              90.0200,91.4800,90.0000     32.6490,29.6360,29.8270      1,1,1         O,C,Zn,Cl,N         
str_m3_o1_o17_pcu_sym.23                            str_m3_o1_o17_pcu_sy_ID_1062                        1368              89.8300,88.4300,90.2600     32.0840,29.5440,29.7690      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.24                            str_m3_o1_o17_pcu_sy_ID_1063                        1224              90.0200,90.0800,89.9400     32.0470,29.5500,29.8540      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.25                            str_m3_o1_o17_pcu_sy_ID_1064                        1260              90.3700,89.9300,90.0100     32.1180,29.5320,29.8400      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.26                            str_m3_o1_o17_pcu_sy_ID_1065                        1152              90.3100,89.9000,89.9800     32.0840,29.5440,29.8330      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.27                            str_m3_o1_o17_pcu_sy_ID_1066                        1476              90.3900,93.6900,90.0100     31.8340,30.0080,30.0310      1,1,1         F,C,O,Zn,H,N        
str_m3_o1_o17_pcu_sym.28                            str_m3_o1_o17_pcu_sy_ID_1067                        1188              89.9500,90.1200,89.9500     31.9570,29.5020,30.0210      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.29                            str_m3_o1_o17_pcu_sy_ID_1068                        1476              89.5800,92.8100,88.8200     31.8900,30.2420,29.7150      1,1,1         O,C,Zn,H,Cl,N       
str_m3_o1_o17_pcu_sym.3                             str_m3_o1_o17_pcu_sy_ID_1069                        1044              90.5600,90.2600,89.9900     32.1770,29.4760,30.0910      1,1,1         F,C,O,Zn,H,N        
str_m3_o1_o17_pcu_sym.30                            str_m3_o1_o17_pcu_sy_ID_1070                        1260              90.0100,90.1400,90.0000     32.1470,29.4560,30.0280      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.31                            str_m3_o1_o17_pcu_sy_ID_1071                        1332              89.7000,90.4000,90.0700     32.1530,29.6880,29.8330      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.32                            str_m3_o1_o17_pcu_sy_ID_1072                        1116              89.8000,90.0600,90.0400     32.1390,29.5050,29.9710      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.33                            str_m3_o1_o17_pcu_sy_ID_1073                        1908              89.4200,92.8500,89.2400     31.8340,30.2550,29.9950      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.34                            str_m3_o1_o17_pcu_sy_ID_1074                        1764              89.4500,89.8100,90.0700     32.0500,29.5230,29.9340      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.35                            str_m3_o1_o17_pcu_sy_ID_1075                        1692              89.6700,90.0700,91.3200     32.4520,29.4500,29.8460      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.36                            str_m3_o1_o17_pcu_sy_ID_1076                        2088              89.9500,95.1700,89.2400     32.0530,30.4550,29.5180      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.37                            str_m3_o1_o17_pcu_sy_ID_1077                        1476              90.0000,91.1000,90.0000     32.2390,29.7420,29.9760      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.38                            str_m3_o1_o17_pcu_sy_ID_1078                        1080              90.1300,91.3100,90.4000     32.1460,29.6920,29.9030      1,1,1         O,C,Zn,H,Br,N       
str_m3_o1_o17_pcu_sym.39                            str_m3_o1_o17_pcu_sy_ID_1079                        1332              90.6200,88.9100,88.7400     32.0950,29.5140,29.9960      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.4                             str_m3_o1_o17_pcu_sy_ID_1080                        1260              89.8600,91.6400,88.7400     32.1720,29.8030,29.7650      1,1,1         O,C,Zn,H,Br,N       
str_m3_o1_o17_pcu_sym.40                            str_m3_o1_o17_pcu_sy_ID_1081                        1116              90.0200,90.1100,90.0100     31.9180,29.5190,30.0200      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.41                            str_m3_o1_o17_pcu_sy_ID_1082                        1188              90.1500,90.1800,90.2500     32.0470,29.5470,29.7750      1,1,1         O,C,Zn,H,S,N        
str_m3_o1_o17_pcu_sym.42                            str_m3_o1_o17_pcu_sy_ID_1083                        2160              90.0500,91.9400,89.9400     32.3620,29.8230,29.8060      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.43                            str_m3_o1_o17_pcu_sy_ID_1084                        1872              90.0600,90.6000,90.4300     32.2810,29.6540,29.7450      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.44                            str_m3_o1_o17_pcu_sy_ID_1085                        1584              89.9200,89.7500,88.6700     32.2990,29.4930,29.7830      1,1,1         F,C,O,Zn,H,N        
str_m3_o1_o17_pcu_sym.45                            str_m3_o1_o17_pcu_sy_ID_1086                        1116              90.0200,91.2600,90.0100     32.1270,29.8180,29.9570      1,1,1         O,C,Zn,H,Br,N       
str_m3_o1_o17_pcu_sym.46                            str_m3_o1_o17_pcu_sy_ID_1087                        1728              90.0600,92.6700,88.5400     32.4850,29.7790,29.7200      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.47                            str_m3_o1_o17_pcu_sy_ID_1088                        1152              90.4300,92.8700,90.0500     32.1290,30.0280,29.8720      1,1,1         O,C,Zn,H,I,N        
str_m3_o1_o17_pcu_sym.48                            str_m3_o1_o17_pcu_sy_ID_1089                        1620              89.8500,91.0200,89.2200     32.4810,29.5410,29.7990      1,1,1         F,C,O,Zn,H,S,N      
str_m3_o1_o17_pcu_sym.49                            str_m3_o1_o17_pcu_sy_ID_1090                        1296              90.0700,91.9600,90.3600     31.9020,29.9570,29.9480      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.5                             str_m3_o1_o17_pcu_sy_ID_1091                        1332              90.0100,90.0000,89.8900     32.4250,29.3980,30.0180      1,1,1         O,C,Zn,H,S,N        
str_m3_o1_o17_pcu_sym.50                            str_m3_o1_o17_pcu_sy_ID_1092                        1368              90.5300,89.9400,89.3700     31.6620,29.4900,30.0650      1,1,1         F,C,O,Zn,H,N        
str_m3_o1_o17_pcu_sym.51                            str_m3_o1_o17_pcu_sy_ID_1093                        1332              89.3000,91.2400,89.8000     32.0840,29.7620,30.0070      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.52                            str_m3_o1_o17_pcu_sy_ID_1094                        1692              90.1000,94.2100,90.0200     32.0980,30.0630,29.9340      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.53                            str_m3_o1_o17_pcu_sy_ID_1095                        1152              90.0000,91.5500,90.0000     32.4070,29.7250,29.9340      1,1,1         O,C,Zn,H,Br,N       
str_m3_o1_o17_pcu_sym.54                            str_m3_o1_o17_pcu_sy_ID_1096                        1260              90.0000,90.0100,90.0000     31.6680,29.4650,30.0260      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.55                            str_m3_o1_o17_pcu_sy_ID_1097                        1440              90.6200,91.6300,89.9000     32.1520,29.8790,29.8190      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.56                            str_m3_o1_o17_pcu_sy_ID_1098                        1656              91.2400,91.6000,92.0500     32.1800,29.8880,29.9250      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.57                            str_m3_o1_o17_pcu_sy_ID_1099                        1116              89.9200,90.0900,89.9800     32.1540,29.4660,30.0310      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.58                            str_m3_o1_o17_pcu_sy_ID_1100                        1044              90.0300,90.0700,90.0800     31.8660,29.5160,30.0100      1,1,1         O,C,Zn,H,Cl,N       
str_m3_o1_o17_pcu_sym.59                            str_m3_o1_o17_pcu_sy_ID_1101                        1044              89.9600,90.1200,90.0000     32.1540,29.4770,30.0150      1,1,1         O,C,Zn,H,Br,N       
str_m3_o1_o17_pcu_sym.6                             str_m3_o1_o17_pcu_sy_ID_1102                        1332              89.9200,89.8400,89.4400     31.9970,29.4710,30.0150      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.60                            str_m3_o1_o17_pcu_sy_ID_1103                        1116              89.9400,90.1100,89.9700     31.9560,29.5100,30.0170      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.61                            str_m3_o1_o17_pcu_sy_ID_1104                        1440              91.0300,90.1100,89.9700     32.1260,29.4200,29.9880      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.62                            str_m3_o1_o17_pcu_sy_ID_1105                        1548              91.0200,93.9600,90.4900     32.1780,29.7350,29.8070      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.63                            str_m3_o1_o17_pcu_sy_ID_1106                        1152              90.0600,90.3900,90.0500     32.0870,29.5360,29.8410      1,1,1         O,C,Zn,H,I,N        
str_m3_o1_o17_pcu_sym.64                            str_m3_o1_o17_pcu_sy_ID_1107                        1332              90.0300,91.7000,89.9600     32.0870,29.9100,29.9060      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.65                            str_m3_o1_o17_pcu_sy_ID_1108                        1476              90.1400,93.9000,89.8500     32.1360,29.9700,29.9690      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.66                            str_m3_o1_o17_pcu_sy_ID_1109                        1152              89.9500,91.9500,90.5900     32.3180,29.7460,29.8090      1,1,1         O,C,Zn,H,Br,N       
str_m3_o1_o17_pcu_sym.67                            str_m3_o1_o17_pcu_sy_ID_1110                        1044              90.0000,90.1200,89.9900     32.1590,29.4650,30.0280      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.68                            str_m3_o1_o17_pcu_sy_ID_1111                        1188              89.8900,90.1700,90.0400     32.1000,29.5410,29.8300      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.69                            str_m3_o1_o17_pcu_sy_ID_1112                        1332              90.3200,90.0400,89.8200     32.0780,29.5350,29.8490      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.7                             str_m3_o1_o17_pcu_sy_ID_1113                        1188              90.2500,91.5000,90.1700     32.1580,29.7470,29.9330      1,1,1         O,C,Zn,H,Br,N       
str_m3_o1_o17_pcu_sym.70                            str_m3_o1_o17_pcu_sy_ID_1114                        1548              88.6500,92.1400,86.9100     32.2410,29.7530,29.8300      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.71                            str_m3_o1_o17_pcu_sy_ID_1115                        1188              90.0900,90.7600,90.0600     32.1740,29.6930,29.8540      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.72                            str_m3_o1_o17_pcu_sy_ID_1116                        1764              89.7400,89.5400,90.0800     32.3060,29.7140,29.7000      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.73                            str_m3_o1_o17_pcu_sy_ID_1117                        1260              90.1900,89.8800,89.9100     32.0600,29.5440,29.8560      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.74                            str_m3_o1_o17_pcu_sy_ID_1118                        1044              90.0000,90.1200,90.0100     32.1590,29.4650,30.0280      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.75                            str_m3_o1_o17_pcu_sy_ID_1119                        1188              89.5500,90.0500,90.0300     32.1420,29.5110,29.9450      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.76                            str_m3_o1_o17_pcu_sy_ID_1120                        1368              89.6900,90.2000,90.3000     31.9850,29.4990,29.9380      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.77                            str_m3_o1_o17_pcu_sy_ID_1121                        1476              90.3100,90.6300,89.9500     32.1210,29.8780,29.8640      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.78                            str_m3_o1_o17_pcu_sy_ID_1122                        1116              90.0100,90.1800,90.0800     32.1480,29.5240,29.9920      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.79                            str_m3_o1_o17_pcu_sy_ID_1123                        1476              90.1500,92.0200,90.1400     32.2890,29.8740,29.8880      1,1,1         O,C,Zn,H,Br,N       
str_m3_o1_o17_pcu_sym.8                             str_m3_o1_o17_pcu_sy_ID_1124                        1044              90.3700,90.1500,90.0000     32.0260,29.4990,30.0250      1,1,1         F,C,O,Zn,H,N        
str_m3_o1_o17_pcu_sym.80                            str_m3_o1_o17_pcu_sy_ID_1125                        1044              89.9700,90.1100,89.9500     32.0140,29.4240,29.9300      1,1,1         O,C,Zn,H,Cl,N       
str_m3_o1_o17_pcu_sym.81                            str_m3_o1_o17_pcu_sy_ID_1126                        1764              89.5600,91.7700,89.3500     32.1270,29.7590,29.8900      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.82                            str_m3_o1_o17_pcu_sy_ID_1127                        1044              90.0000,90.0200,90.0000     31.3600,29.5100,30.0270      1,1,1         O,C,Zn,H,I,N        
str_m3_o1_o17_pcu_sym.83                            str_m3_o1_o17_pcu_sy_ID_1128                        1404              89.6700,89.6400,90.0800     32.0820,29.4460,30.0220      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.84                            str_m3_o1_o17_pcu_sy_ID_1129                        1800              90.0300,91.4900,90.4500     32.3920,29.7070,29.9980      1,1,1         O,C,Zn,H,N          
str_m3_o1_o17_pcu_sym.85                            str_m3_o1_o17_pcu_sy_ID_1130                        1188              89.7400,91.1800,90.0700     32.3630,29.7560,29.8310      1,1,1         O,C,F,Zn,N          
